Date,Open,High,Low,Close,Adj Close,Volume
2017-12-29,48.680000,49.060001,48.130001,48.869999,47.449738,5194800
2018-01-02,48.919998,49.840000,48.720001,49.610001,48.168232,7269200
2018-01-03,49.799999,51.080002,49.520000,50.500000,49.032368,11181900
2018-01-04,50.860001,51.779999,50.230000,51.630001,50.129528,10142700
2018-01-05,51.459999,51.900002,50.950001,51.820000,50.314007,8617300
2018-01-08,51.660000,52.360001,51.400002,52.290001,50.770348,7611900
2018-01-09,52.430000,52.660000,51.599998,52.110001,50.595581,8587400
2018-01-10,52.099998,52.590000,51.660000,52.470001,50.945118,9714200
2018-01-11,52.570000,53.689999,52.220001,53.330002,51.780121,9086700
2018-01-12,53.180000,53.520000,52.680000,53.139999,51.595642,9026800
2018-01-16,53.029999,53.209999,51.900002,52.130001,50.614998,10231600
2018-01-17,52.480000,53.330002,52.099998,52.849998,51.314068,8456600
2018-01-18,52.630001,53.070000,52.209999,52.360001,50.838310,8388000
2018-01-19,52.020000,53.180000,51.419998,53.009998,51.469421,10388000
2018-01-22,54.020000,56.450001,53.639999,56.400002,54.760902,17802800
2018-01-23,56.630001,57.860001,56.470001,56.830002,55.178406,13756800
2018-01-24,56.730000,56.840000,55.320000,55.340000,53.731709,12321200
2018-01-25,55.669998,56.259998,55.150002,55.200001,53.595776,9436100
2018-01-26,55.500000,55.959999,55.160000,55.610001,53.993862,7495100
2018-01-29,55.320000,55.599998,54.610001,54.799999,53.207397,8567500
2018-01-30,54.240002,54.250000,53.090000,54.139999,52.566578,10719500
2018-01-31,54.180000,54.430000,52.810001,53.700001,52.139370,8580800
2018-02-01,53.630001,54.700001,53.430000,54.509998,52.925831,8530400
2018-02-02,54.000000,54.099998,51.680000,52.189999,50.673248,14070800
2018-02-05,51.490002,52.419998,49.669998,50.040001,48.585735,12398500
2018-02-06,48.759998,51.270000,48.570000,50.630001,49.158588,11153200
2018-02-07,50.770000,51.410000,49.680000,49.689999,48.245907,8631600
2018-02-08,49.939999,50.000000,47.380001,47.410000,46.032173,13885400
2018-02-09,47.740002,48.060001,45.099998,46.700001,45.342800,17765800
2018-02-12,47.410000,48.500000,47.290001,47.919998,46.527344,12278300
2018-02-13,47.549999,47.720001,46.869999,47.389999,46.012749,6857700
2018-02-14,46.880001,48.180000,46.709999,47.869999,46.478802,8741200
2018-02-15,47.500000,47.650002,46.330002,46.889999,45.527279,15759700
2018-02-16,46.759998,47.990002,46.529999,47.500000,46.119553,12205900
2018-02-20,47.599998,47.980000,46.759998,47.160000,45.789436,7426100
2018-02-21,46.930000,47.619999,46.520000,46.549999,45.197163,9845900
2018-02-22,46.930000,47.919998,46.830002,47.130001,45.760303,8273000
2018-02-23,47.480000,48.660000,47.209999,48.450001,47.041946,9069900
2018-02-26,48.240002,48.459999,47.619999,48.230000,46.828339,8123000
2018-02-27,48.320000,48.939999,47.610001,47.619999,46.236065,5941300
2018-02-28,48.009998,48.099998,46.369999,46.419998,45.070938,10558600
2018-03-01,45.930000,46.910000,45.459999,46.029999,44.692272,10113100
2018-03-02,45.709999,46.200001,45.169998,46.029999,44.692272,6151500
2018-03-05,45.580002,46.459999,45.020000,46.259998,44.915585,11767900
2018-03-06,46.580002,46.590000,45.619999,45.919998,44.759636,5634400
2018-03-07,45.419998,45.959999,44.980000,45.830002,44.671909,7735400
2018-03-08,45.849998,46.270000,45.560001,46.009998,44.847355,9826000
2018-03-09,46.480000,47.330002,46.410000,46.990002,45.802597,7326000
2018-03-12,46.910000,47.459999,46.740002,46.919998,45.734360,5319900
2018-03-13,47.080002,47.220001,45.830002,46.099998,44.935085,6439100
2018-03-14,46.380001,46.959999,46.160000,46.240002,45.071548,5988300
2018-03-15,46.400002,46.520000,45.029999,45.290001,44.145554,6871700
2018-03-16,45.369999,46.230000,45.160000,45.910000,44.749886,8624700
2018-03-19,45.860001,45.860001,44.209999,44.680000,43.550968,9488200
2018-03-20,44.860001,45.680000,44.820000,45.490002,44.340500,6657400
2018-03-21,45.849998,47.520000,45.590000,47.110001,45.919563,9667300
2018-03-22,46.610001,46.950001,46.160000,46.380001,45.208012,11574700
2018-03-23,46.570000,47.840000,46.240002,46.439999,45.266491,11514900
2018-03-26,47.009998,47.389999,46.200001,47.209999,46.017036,8960800
2018-03-27,47.439999,48.080002,46.520000,46.880001,45.695377,9574800
2018-03-28,46.759998,47.090000,45.750000,46.049999,44.886345,9719600
2018-03-29,46.240002,47.250000,46.220001,46.939999,45.753857,12284400
2018-04-02,46.689999,46.700001,45.200001,46.090000,44.925343,9091600
2018-04-03,46.349998,46.970001,45.700001,46.799999,45.617397,7615400
2018-04-04,46.020000,46.919998,45.680000,46.779999,45.597900,7857200
2018-04-05,47.000000,48.380001,46.959999,47.680000,46.475159,8644700
2018-04-06,47.400002,47.580002,46.220001,47.000000,45.812340,9877900
2018-04-09,47.250000,47.380001,46.480000,46.560001,45.383465,9558500
2018-04-10,47.419998,49.430000,47.419998,48.820000,47.586349,10241400
2018-04-11,48.630001,50.020000,48.500000,49.590000,48.336895,9195000
2018-04-12,50.060001,50.709999,49.360001,50.209999,48.941227,8303700
2018-04-13,50.270000,51.070000,50.200001,50.779999,49.496826,7340800
2018-04-16,50.820000,51.000000,50.070000,50.759998,49.477325,6540700
2018-04-17,50.680000,51.070000,50.299999,50.889999,49.604042,6101300
2018-04-18,51.419998,52.529999,51.349998,52.090000,50.773724,12603800
2018-04-19,52.160000,52.660000,51.570000,52.009998,50.695744,11319100
2018-04-20,51.560001,52.480000,51.080002,51.959999,50.647007,13149800
2018-04-23,51.990002,52.650002,50.759998,52.049999,50.734730,7555400
2018-04-24,52.160000,52.880001,51.009998,51.369999,50.071915,8459900
2018-04-25,51.000000,51.849998,50.730000,51.750000,50.442310,6377000
2018-04-26,52.009998,52.669998,51.810001,52.599998,51.270832,7121500
2018-04-27,52.259998,53.009998,51.900002,52.830002,51.495026,5969700
2018-04-30,52.599998,53.709999,52.400002,52.990002,51.650978,7944800
2018-05-01,52.660000,52.840000,51.740002,52.439999,51.114876,5590600
2018-05-02,52.340000,53.230000,52.250000,52.639999,51.309822,5203000
2018-05-03,52.560001,52.619999,51.639999,52.310001,50.988163,4814300
2018-05-04,52.119999,52.439999,51.520000,52.189999,50.871193,6262400
2018-05-07,52.439999,53.500000,51.980000,52.029999,50.715233,5559900
2018-05-08,52.060001,52.189999,50.759998,51.869999,50.559280,8970400
2018-05-09,52.639999,53.680000,52.590000,52.700001,51.368309,8434900
2018-05-10,53.340000,53.400002,52.410000,52.709999,51.378052,6965900
2018-05-11,52.799999,52.849998,52.110001,52.279999,50.958920,8541300
2018-05-14,52.459999,52.799999,52.400002,52.500000,51.173363,8174300
2018-05-15,52.599998,52.750000,51.970001,52.720001,51.387802,5075200
2018-05-16,52.709999,53.160000,52.340000,52.970001,51.631485,6262200
2018-05-17,53.320000,54.910000,53.310001,54.369999,52.996109,10191400
2018-05-18,54.330002,54.709999,54.060001,54.320000,52.947372,6602700
2018-05-21,54.799999,54.799999,53.630001,54.400002,53.025349,5544600
2018-05-22,54.160000,54.709999,52.980000,53.240002,51.894665,6167200
2018-05-23,52.630001,52.950001,52.009998,52.919998,51.582745,6642200
2018-05-24,52.400002,52.610001,52.070000,52.270000,50.949177,6354400
2018-05-25,51.139999,51.139999,49.259998,50.189999,48.921734,12915400
2018-05-29,49.430000,49.970001,49.040001,49.759998,48.502598,6863800
2018-05-30,50.189999,50.869999,50.009998,50.410000,49.136169,5673500
2018-05-31,50.070000,50.450001,49.520000,49.740002,48.483109,7275400
2018-06-01,50.000000,50.119999,48.669998,49.080002,47.839779,9214200
2018-06-04,49.169998,49.250000,47.799999,47.950001,46.738338,11494700
2018-06-05,47.660000,48.080002,47.389999,47.869999,46.836174,8358200
2018-06-06,48.080002,48.520000,47.740002,48.299999,47.256889,10921700
2018-06-07,48.660000,49.490002,48.549999,48.930000,47.873287,7431700
2018-06-08,48.869999,48.889999,47.540001,48.099998,47.061207,9377500
2018-06-11,48.080002,48.290001,47.630001,47.860001,46.826393,7526300
2018-06-12,47.889999,48.080002,47.340000,47.860001,46.826393,9443300
2018-06-13,47.820000,48.290001,47.529999,47.669998,46.640495,8709600
2018-06-14,47.750000,48.119999,47.500000,47.730000,46.699200,6875700
2018-06-15,47.450001,47.590000,46.000000,46.599998,45.593605,15150700
2018-06-18,46.310001,47.029999,46.299999,46.619999,45.613171,5972800
2018-06-19,46.029999,46.380001,45.630001,46.110001,45.114182,8345700
2018-06-20,46.470001,46.470001,45.500000,45.709999,44.722824,8669300
2018-06-21,45.500000,45.500000,44.560001,44.919998,43.949886,9286800
2018-06-22,46.939999,47.349998,45.980000,46.220001,45.221813,14098300
2018-06-25,45.889999,46.040001,44.709999,45.240002,44.262974,9564600
2018-06-26,45.070000,45.459999,44.410000,45.340000,44.360817,8455100
2018-06-27,45.990002,46.939999,45.709999,45.840000,44.850018,8636400
2018-06-28,45.849998,46.000000,45.270000,45.630001,44.644550,7432400
2018-06-29,45.570000,45.799999,44.990002,45.060001,44.086861,8623800
2018-07-02,44.880001,44.880001,44.009998,44.470001,43.509605,7527400
2018-07-03,45.009998,45.189999,44.110001,44.529999,43.568306,4651900
2018-07-05,44.730000,44.790001,44.320000,44.450001,43.490036,5408200
2018-07-06,44.150002,45.000000,43.939999,44.930000,43.959667,5642000
2018-07-09,45.139999,45.970001,45.139999,45.830002,44.840233,6632300
2018-07-10,46.290001,47.029999,46.029999,46.259998,45.260948,8631800
2018-07-11,45.580002,45.930000,44.770000,45.099998,44.125999,8082400
2018-07-12,45.320000,45.419998,44.610001,44.919998,43.949886,6793100
